1,0.0,0.0,3673.5935015414134
2,0.0,0.0,2945.448132316962
3,0.0,0.0,4562.97118586375
4,0.0,0.0,2154.180909610166
5,0.0,0.0,5507.0477881174365
6,0.0,0.0,4714.200881221994
9,0.0,0.0,2503.0944511289554
11,0.0,0.0,4374.277670751911
12,0.0,0.0,2408.916761685222
13,0.0,0.0,2907.476207796706
15,0.0,0.0,3447.7125231707228
16,0.0,0.0,2093.418913658306
17,0.0,0.0,3933.1757553299153
18,0.0,0.0,3395.8665799849377
19,0.0,0.0,5748.78696919199
21,0.0,0.0,2155.8805349240756
22,0.0,0.0,3176.6748566751667
24,0.0,0.0,5457.853353924798
26,0.0,0.0,5636.409050761496
27,0.0,0.0,3717.7252594987485
29,0.0,0.0,3790.7766886095037
30,0.0,0.0,5494.957085216794
31,0.0,0.0,2679.57842864791
32,0.0,0.0,3147.456625597001
33,0.0,0.0,5302.654217024563
35,0.0,0.0,4182.263664887046
36,0.0,0.0,5755.1778161623815
37,0.0,0.0,4193.4753213229305
38,0.0,0.0,5827.329398125947
39,0.0,0.0,3205.481380405316
40,0.0,0.0,3345.806903165581
41,0.0,0.0,5128.816805027329
43,0.0,0.0,2066.7394954623564
44,0.0,0.0,2585.8133796099305
45,0.0,0.0,3635.7782448499697
46,0.0,0.0,4652.209658345621
48,0.0,0.0,4966.577265955486
49,0.0,0.0,3530.7214595606047
51,0.0,0.0,2899.5157035260563
52,0.0,0.0,5150.297086534232
55,0.0,0.0,5596.500814188478
56,0.0,0.0,5340.062720402357
57,0.0,0.0,3285.7197183527182
58,0.0,0.0,2126.883046201986
60,0.0,0.0,5370.6945563504005
61,0.0,0.0,4198.944484151032
63,0.0,0.0,2232.917369313899
64,0.0,0.0,5186.922430264385
65,0.0,0.0,5408.378590067033
66,0.0,0.0,4951.177418924872
67,0.0,0.0,4604.856066724776
68,0.0,0.0,3544.283189117322
70,0.0,0.0,2323.9379990384255
71,0.0,0.0,2154.247522224353
72,0.0,0.0,3349.194428228287
73,0.0,0.0,4352.735076048429
75,0.0,0.0,2000.4722007185744
