6,0.0,0.0,0.0024581140560286565
12,0.0,0.0,0.004995711283938843
17,0.0,0.0,0.0055124328584423106
18,0.0,0.0,0.005721924239688082
22,0.0,0.0,0.005585162954802641
31,0.0,0.0,0.0046525798711077445
56,0.0,0.0,0.0038911955427441444
79,0.0,0.0,0.005522100909248644
86,0.0,0.0,0.0020564132029264187
92,0.0,0.0,0.0040110954022940576
105,0.0,0.0,0.0028994030719689512
122,0.0,0.0,0.0031514300982845773
124,0.0,0.0,0.0024161306096286096
130,0.0,0.0,0.0039029951860629526
132,0.0,0.0,0.0036667229692382026
133,0.0,0.0,0.004085549527698217
141,0.0,0.0,0.0056339944478550836
156,0.0,0.0,0.0024113263118255884
157,0.0,0.0,0.00468168233024599
170,0.0,0.0,0.005021660895786715
183,0.0,0.0,0.004596225060584723
194,0.0,0.0,0.00464160130423977
202,0.0,0.0,0.0056248425826704454
209,0.0,0.0,0.0031016625953023897
210,0.0,0.0,0.005479702532202725
213,0.0,0.0,0.0025665763536450096
214,0.0,0.0,0.005880428100258359
230,0.0,0.0,0.005492626753339656
246,0.0,0.0,0.0029373505283218212
247,0.0,0.0,0.005088060670325682
252,0.0,0.0,0.004341736688534514
272,0.0,0.0,0.00420039093163548
274,0.0,0.0,0.003892921063026533
286,0.0,0.0,0.0050641002065213775
296,0.0,0.0,0.00549455188703936
306,0.0,0.0,0.003916886990913431
310,0.0,0.0,0.0034387287259363165
321,0.0,0.0,0.004435362194118668
325,0.0,0.0,0.0059597703194027895
340,0.0,0.0,0.00468762635071151
350,0.0,0.0,0.0033755585911217196
354,0.0,0.0,0.0023173017706720803
355,0.0,0.0,0.00269592656038198
358,0.0,0.0,0.005667977091244909
372,0.0,0.0,0.005581716702781588
387,0.0,0.0,0.005908489136365538
390,0.0,0.0,0.004102253409081491
406,0.0,0.0,0.005196995962272097
412,0.0,0.0,0.002573707127934516
427,0.0,0.0,0.002921000304423508
436,0.0,0.0,0.004753584475312513
460,0.0,0.0,0.003081581879709332
461,0.0,0.0,0.002243358352651456
482,0.0,0.0,0.00455345028856369
483,0.0,0.0,0.003333867521063797
489,0.0,0.0,0.0042672061731563685
517,0.0,0.0,0.004751273810444701
525,0.0,0.0,0.002546809783732477
532,0.0,0.0,0.003442596746557846
549,0.0,0.0,0.005406465035463004
568,0.0,0.0,0.0039017558648935468
573,0.0,0.0,0.0055897346809152685
579,0.0,0.0,0.0023627365084187657
600,0.0,0.0,0.00207876413912253
602,0.0,0.0,0.0027552635007120642
615,0.0,0.0,0.0022334265686257348
625,0.0,0.0,0.0051982703697386196
630,0.0,0.0,0.004018366210171646
644,0.0,0.0,0.002306320541271939
650,0.0,0.0,0.0022995746603306443
656,0.0,0.0,0.004592742569284249
670,0.0,0.0,0.002203052735545029
681,0.0,0.0,0.003503220301923273
695,0.0,0.0,0.0037766029247553777
709,0.0,0.0,0.002643980930043859
714,0.0,0.0,0.004197946034240383
727,0.0,0.0,0.004457547087776357
738,0.0,0.0,0.004083964075567184
777,0.0,0.0,0.00471404804487072
794,0.0,0.0,0.005544192097223206
813,0.0,0.0,0.005051318250916057
823,0.0,0.0,0.0028256086047931815
826,0.0,0.0,0.002935170470194832
834,0.0,0.0,0.002954063536113777
839,0.0,0.0,0.005727697460294726
841,0.0,0.0,0.00546626090353359
845,0.0,0.0,0.004512936762306442
848,0.0,0.0,0.0039506673146199505
854,0.0,0.0,0.005710083839078745
857,0.0,0.0,0.0025992491618013498
859,0.0,0.0,0.004449184815878361
863,0.0,0.0,0.005104377566328074
866,0.0,0.0,0.0034560135596595504
881,0.0,0.0,0.003149244485454048
886,0.0,0.0,0.0030346495383173177
888,0.0,0.0,0.004121582014308965
891,0.0,0.0,0.0039087543569194085
896,0.0,0.0,0.004550290462572344
914,0.0,0.0,0.004948715514491419
